ID,TIPO,NM_BAIRRO,NM_DISTRITO,CD_GEOCODMU,NM_MUNICIPIO,NM_MICRO,NM_MESO,NM_UF,CD_NIVEL,CD_CATEGORIA,NM_CATEGORIA,NM_LOCALIDADE,LONG,LAT,ALT
9356,RURAL,,APORÁ,2901908,APORÁ,ALAGOINHAS,NORDESTE BAIANO,BAHIA,3,00001,POVOADO,BARRAJADO,-38.1297471236984,-11.6878274361301,213.398386
9357,RURAL,,APORÁ,2901908,APORÁ,ALAGOINHAS,NORDESTE BAIANO,BAHIA,3,00002,POVOADO,CAMPO GRANDE,-38.1330696636231,-11.7124867128117,217.421219
9358,RURAL,,APORÁ,2901908,APORÁ,ALAGOINHAS,NORDESTE BAIANO,BAHIA,3,00003,POVOADO,MANGABEIRA,-38.1544475081476,-11.7174325323246,214.51373
9359,RURAL,,APORÁ,2901908,APORÁ,ALAGOINHAS,NORDESTE BAIANO,BAHIA,3,00006,POVOADO,MARCELINA,-38.1746845673257,-11.7001002222285,218.891639
9360,URBANO,,ITAMIRA,2901908,APORÁ,ALAGOINHAS,NORDESTE BAIANO,BAHIA,2,10,VILA,ITAMIRA,-38.2197378290956,-11.7175683783423,221.534898
9361,RURAL,,ITAMIRA,2901908,APORÁ,ALAGOINHAS,NORDESTE BAIANO,BAHIA,3,00004,POVOADO,CHAPADA,-38.2555128907461,-11.6695515057745,251.187445
9362,RURAL,,ITAMIRA,2901908,APORÁ,ALAGOINHAS,NORDESTE BAIANO,BAHIA,3,00005,POVOADO,PÉ DE SERRA,-38.2031558918264,-11.7134045738806,227.948017
9363,RURAL,,ITAMIRA,2901908,APORÁ,ALAGOINHAS,NORDESTE BAIANO,BAHIA,3,00007,POVOADO,PIÇARRO,-38.2652746155891,-11.8075606622313,216.754667
9364,URBANO,,APUAREMA,2901957,APUAREMA,JEQUIÉ,CENTRO SUL BAIANO,BAHIA,1,05,CIDADE,APUAREMA,-39.7421321165047,-13.853228848819,272.548636
9365,URBANO,,ARACATU,2902005,ARACATU,BRUMADO,CENTRO SUL BAIANO,BAHIA,1,05,CIDADE,ARACATU,-41.4616853206574,-14.4266302419957,737.282011
9366,URBANO,,ARAÇAS,2902054,ARAÇAS,ALAGOINHAS,NORDESTE BAIANO,BAHIA,1,05,CIDADE,ARAÇAS,-38.1982880171949,-12.2151996675491,70.622276
9367,URBANO,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,1,05,CIDADE,ARACI,-38.9609581594029,-11.3357278753122,267.938939
9368,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00001,POVOADO,TAPUIO,-39.1759323043809,-11.2252903854202,353.164153
9369,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00002,POVOADO,JOÃO VIEIRA,-38.9817974144624,-11.1501242425417,183.514998
9370,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00003,POVOADO,PEDRA ALTA,-39.1661675405472,-11.1397343839829,352.490796
9371,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00004,POVOADO,VÁRZEA DA PEDRA,-39.239047038685,-11.2105870092927,368.959029
9372,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00010,POVOADO,LAJINHA,-39.2463667285493,-11.1258125901834,361.2187
9373,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00005,POVOADO,BARREIRAS,-39.0474319654433,-11.063778651159,269.828071
9374,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00006,POVOADO,POÇO GRANDE,-39.1049513702808,-11.2526022483038,259.74627
9375,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00007,POVOADO,BENTO,-39.1985228541378,-11.1204890059408,329.478511
9376,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00008,POVOADO,BARBOSA,-39.0713030942622,-11.1327673021166,321.820763
9377,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00009,POVOADO,RIBEIRA,-39.0187718517604,-11.1810656860817,254.464358
9378,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00011,POVOADO,ROÇA DE DENTRO,-39.2300245221039,-11.1277395052181,387.636826
9379,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00012,POVOADO,CALDEIRÃO,-39.0064034620952,-11.2918809654596,346.247296
9380,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00013,POVOADO,LAGOA DO BOI,-38.9936789991972,-11.0974444019604,262.226015
9381,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00014,POVOADO,TANQUE CAVADO,-39.0234330290246,-11.0881994986244,267.081934
9382,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00015,POVOADO,SEM FREIO,-38.9419172269967,-11.100952014958,176.555439
9383,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00016,POVOADO,BELA VISTA,-39.0423053467859,-11.2334451111852,271.608385
9384,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00017,POVOADO,CALDEIRÃO NOVO,-39.1958980495775,-11.1662924580345,376.195134
9385,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00018,POVOADO,CAMPO GRANDE,-39.2583182832246,-10.9955543604394,241.450762
9386,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00019,POVOADO,LAGOA ESCURA,-39.2459295466317,-11.1948302666517,365.75222
9387,RURAL,,ARACI,2902104,ARACI,SERRINHA,NORDESTE BAIANO,BAHIA,3,00020,LUGAREJO,MIRANDA,-39.257257469759,-11.1369018077012,379.353491
9388,URBANO,,ARAMARI,2902203,ARAMARI,ALAGOINHAS,NORDESTE BAIANO,BAHIA,1,05,CIDADE,ARAMARI,-38.5030663542087,-12.0881829783087,216.236011
9389,RURAL,,ARAMARI,2902203,ARAMARI,ALAGOINHAS,NORDESTE BAIANO,BAHIA,3,00001,POVOADO,"OLHOS-D'ÁGUA",-38.5581459948502,-12.0577361916736,245.055699
9390,URBANO,,ARATACA,2902252,ARATACA,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,1,05,CIDADE,ARATACA,-39.4132815657126,-15.260872997351,158.917844
9391,RURAL,,ARATACA,2902252,ARATACA,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,3,00002,POVOADO,VILA JEQUIÉ,-39.3905136003624,-15.2812361009999,149.510158
9392,RURAL,,ARATACA,2902252,ARATACA,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,3,00001,POVOADO,ANURI,-39.4854488566605,-15.2655027969999,222.111743
9393,URBANO,,ITATINGUI,2902252,ARATACA,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,2,10,VILA,ITATINGUI,-39.4415034701151,-15.1963976331423,162.892082
9394,URBANO,,ARATUÍPE,2902302,ARATUÍPE,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,BAHIA,1,05,CIDADE,ARATUÍPE,-39.0029108659812,-13.0805965410127,5.220357
9395,URBANO,,MARAGOGIPINHO,2902302,ARATUÍPE,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,BAHIA,2,10,VILA,MARAGOGIPINHO,-38.9669120139712,-13.0552875878148,11.217483
9396,URBANO,,AURELINO LEAL,2902401,AURELINO LEAL,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,1,05,CIDADE,AURELINO LEAL,-39.3219966377059,-14.3169494479569,48.172479
9397,URBANO,,LAJE DO BANCO,2902401,AURELINO LEAL,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,2,10,VILA,LAJE DO BANCO,-39.4098812220119,-14.3644921506634,95.675477
9398,URBANO,,POÇO CENTRAL,2902401,AURELINO LEAL,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,2,15,VILA,POÇO CENTRAL,-39.6181582380099,-14.3554628498112,160.316106
9399,URBANO,,BAIANÓPOLIS,2902500,BAIANÓPOLIS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,1,05,CIDADE,BAIANÓPOLIS,-44.5360980467187,-12.3041247007939,672.202298
9400,RURAL,,BAIANÓPOLIS,2902500,BAIANÓPOLIS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00006,POVOADO,MOZONDÓ,-44.7252886339203,-12.3813329182055,672.159428
9401,RURAL,,BAIANÓPOLIS,2902500,BAIANÓPOLIS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00007,POVOADO,SAPÉ,-44.3579061913216,-12.3001047554117,698.718884
9402,URBANO,,VÁRZEAS,2902500,BAIANÓPOLIS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,2,10,VILA,VÁRZEAS,-44.6207770902114,-12.4393,691.213505
9403,RURAL,,VÁRZEAS,2902500,BAIANÓPOLIS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00004,POVOADO,COCOS,-44.5602519683653,-12.7251067819531,759.781833
9404,RURAL,,VÁRZEAS,2902500,BAIANÓPOLIS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00001,POVOADO,TÁBUA,-44.5224928681488,-12.4085,699.00975
9405,RURAL,,VÁRZEAS,2902500,BAIANÓPOLIS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00002,POVOADO,LAGOA CLARA,-44.3968388348773,-12.6581,759.014669
9406,RURAL,,VÁRZEAS,2902500,BAIANÓPOLIS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00005,POVOADO,BURITI CORTADO,-44.7355859895356,-12.4269236595777,692.249719
9407,RURAL,,VÁRZEAS,2902500,BAIANÓPOLIS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00008,POVOADO,MUCAMBO,-44.3078926804484,-12.4574028651548,737
9408,URBANO,,BAIXA GRANDE,2902609,BAIXA GRANDE,ITABERABA,CENTRO NORTE BAIANO,BAHIA,1,05,CIDADE,BAIXA GRANDE,-40.1668609095132,-11.9593574889724,365.261043
9409,RURAL,,BAIXA GRANDE,2902609,BAIXA GRANDE,ITABERABA,CENTRO NORTE BAIANO,BAHIA,3,00004,POVOADO,LAGOA DO MAMÃO,-40.1902176446943,-12.0482411758466,359.563331
9410,RURAL,,BAIXA GRANDE,2902609,BAIXA GRANDE,ITABERABA,CENTRO NORTE BAIANO,BAHIA,3,00005,POVOADO,TABULEIRO,-40.2384095843636,-11.9367285157901,387.139106
9411,RURAL,,BAIXA GRANDE,2902609,BAIXA GRANDE,ITABERABA,CENTRO NORTE BAIANO,BAHIA,3,00002,POVOADO,ITALEGRE,-40.2476709493575,-11.8687349306973,366.786584
9412,RURAL,,BAIXA GRANDE,2902609,BAIXA GRANDE,ITABERABA,CENTRO NORTE BAIANO,BAHIA,3,00003,POVOADO,MANDACARU,-40.0570908754791,-11.8761473306744,319.172535
9413,RURAL,,BAIXA GRANDE,2902609,BAIXA GRANDE,ITABERABA,CENTRO NORTE BAIANO,BAHIA,3,00006,POVOADO,LAGOA DO CIPÓ,-40.2005308122818,-12.0834566411418,339.723079
9414,RURAL,,BAIXA GRANDE,2902609,BAIXA GRANDE,ITABERABA,CENTRO NORTE BAIANO,BAHIA,3,00007,POVOADO,NOVO SÍTIO,-40.183664668151,-11.8534319936476,407.346586
9415,RURAL,,BAIXA GRANDE,2902609,BAIXA GRANDE,ITABERABA,CENTRO NORTE BAIANO,BAHIA,3,00008,POVOADO,VIRAÇÃO,-40.1107016345679,-11.8730522119435,397.578289
9416,RURAL,,BAIXA GRANDE,2902609,BAIXA GRANDE,ITABERABA,CENTRO NORTE BAIANO,BAHIA,3,00009,POVOADO,MASSARANDUBA,-40.2212008285323,-11.9613022871198,394.249728
9417,URBANO,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,1,05,CIDADE,BANZAÊ,-38.6118696305729,-10.5740919358198,340.624531
9418,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00022,ALDEIA INDÍGENA,ALDEIA INDÍGENA GADO VELHACO,-38.6140190151591,-10.6770331514999,265.093663
9419,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,3,00009,POVOADO,CAMPO DO BRITO,-38.605095866719,-10.5544044869999,332.61504
9420,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00019,ALDEIA INDÍGENA,ALDEIA INDÍGENA MIRANDELA,-38.6324636109935,-10.6596200255,323.45176
9421,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00032,ALDEIA INDÍGENA,ALDEIA INDÍGENA CASSIMBA SECA,-38.6709572912735,-10.6428882699999,288.263423
9422,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,3,00016,POVOADO,PALMARES,-38.5704183403514,-10.6556179014999,257.997992
9423,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,3,00017,POVOADO,MONTE,-38.579304107589,-10.6825183469999,265.594109
9424,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,3,00018,POVOADO,QUEIMADA GRANDE,-38.6975887608432,-10.6433956999999,285.27548
9425,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00021,ALDEIA INDÍGENA,ALDEIA INDÍGENA SEGREDO VELHO,-38.5742578783638,-10.6578296444999,263.160765
9426,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,3,00004,POVOADO,SALGADO,-38.7067832960477,-10.6181118335,290.490078
9427,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,3,00002,POVOADO,TAMBURIL,-38.6659964734616,-10.5875680885,337.18817
9428,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00023,ALDEIA INDÍGENA,ALDEIA INDÍGENA ARAÇÁS,-38.5947120184415,-10.6606585264999,274.972439
9429,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00024,ALDEIA INDÍGENA,ALDEIA INDÍGENA MARCAÇÃO,-38.5990796313618,-10.630718175,290.562613
9430,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00033,ALDEIA INDÍGENA,ALDEIA INDÍGENA SAÇÃO,-38.636852516088,-10.6432863909999,294.771559
9431,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00026,ALDEIA INDÍGENA,ALDEIA INDÍGENA JUÁ,-38.6470740627351,-10.7006079444999,276.107746
9432,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00027,ALDEIA INDÍGENA,ALDEIA INDÍGENA CANTAGALO,-38.6000292589838,-10.6539899575,292.618837
9433,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00028,ALDEIA INDÍGENA,ALDEIA INDÍGENA CAJAZEIRAS,-38.5988246528433,-10.6394716029999,284.934439
9434,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00029,ALDEIA INDÍGENA,ALDEIA INDÍGENA LAGOA GRANDE,-38.6018426125285,-10.6316339555,288.695025
9435,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,3,00030,POVOADO,NOVO SEGREDO,-38.5703141325534,-10.6602168134999,255.02332
9436,RURAL,,BANZAÊ,2902658,BANZAÊ,RIBEIRA DO POMBAL,NORDESTE BAIANO,BAHIA,5,00031,ALDEIA INDÍGENA,ALDEIA INDÍGENA PAU-FERRO,-38.6834830749654,-10.6563690565,275.205325
9437,URBANO,,BARRA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,1,05,CIDADE,BARRA,-43.1436385524586,-11.0889548205462,409.894135
9438,RURAL,,BARRA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00001,POVOADO,"PAU-D'ARCO",-43.1171042225249,-11.049949974,408.449247
9439,RURAL,,BARRA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00005,POVOADO,BARRO VERMELHO,-42.9968849994796,-10.9218499104999,407.787774
9440,RURAL,,BARRA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00006,POVOADO,CANUDOS,-43.0130422894554,-10.9482494839999,406.834531
9441,RURAL,,BARRA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00003,POVOADO,PORTO DE PALHA,-42.9422905001484,-10.8501492045,404.255024
9442,RURAL,,BARRA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00007,POVOADO,SAMBAÍBA,-43.0619057342101,-10.9881999354999,407
9443,RURAL,,BARRA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00004,POVOADO,WANDERLEI,-42.9852840931981,-10.9019251484999,407.37912
9444,RURAL,,BARRA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00011,POVOADO,JUÁ,-43.1666072912117,-11.1718500329999,411.063575
9445,RURAL,,BARRA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00002,POVOADO,CURRALINHO,-43.1978188011274,-11.2203999294999,411.742995
9446,RURAL,,BARRA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00012,POVOADO,PORTO ALEGRE DE BAIXO,-42.9602119064278,-10.8693499289999,404.943879
9447,URBANO,,IBIRABA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,2,15,VILA,IBIRABA,-42.8254057093904,-10.789349798314,402.898314
9448,RURAL,,IBIRABA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00014,POVOADO,PASSAGEM,-42.7079370877611,-10.6862499455,403.885598
9449,RURAL,,IBIRABA,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00013,POVOADO,PA AMARRA COURO,-42.7132578906951,-10.7270989149999,399.785042
9450,URBANO,,IGARITÉ,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,2,20,VILA,IGARITÉ,-43.3777482554243,-11.6147997176242,406.613499
9451,RURAL,,IGARITÉ,2902708,BARRA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,3,00010,POVOADO,TORRINHA,-43.2774613711625,-11.5041500059999,415.732134
9452,URBANO,,BARRA DA ESTIVA,2902807,BARRA DA ESTIVA,SEABRA,CENTRO SUL BAIANO,BAHIA,1,05,CIDADE,BARRA DA ESTIVA,-41.3316958704896,-13.6202045630406,1038.879569
9453,URBANO,,TRIUNFO DO SINCORA,2902807,BARRA DA ESTIVA,SEABRA,CENTRO SUL BAIANO,BAHIA,2,10,VILA,TRIUNFO DO SINCORA,-41.0952484408525,-13.620049939118,430.191156
9454,RURAL,,TRIUNFO DO SINCORA,2902807,BARRA DA ESTIVA,SEABRA,CENTRO SUL BAIANO,BAHIA,3,00001,POVOADO,SINCORA DA SERRA,-41.2291271765043,-13.502999741071,808.857098
9455,RURAL,,TRIUNFO DO SINCORA,2902807,BARRA DA ESTIVA,SEABRA,CENTRO SUL BAIANO,BAHIA,3,00002,POVOADO,SÃO JORGE,-41.0321786053155,-13.7605361380635,301.62003
9456,URBANO,,BARRA DO CHOÇA,2902906,BARRA DO CHOÇA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,1,05,CIDADE,BARRA DO CHOÇA,-40.5763729895987,-14.864273042783,874.568162
9457,RURAL,,BARRA DO CHOÇA,2902906,BARRA DO CHOÇA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,3,00003,POVOADO,SANTO ANTÔNIO I,-40.5455516444636,-14.8047020309154,917.382133
9458,RURAL,,BARRA DO CHOÇA,2902906,BARRA DO CHOÇA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,3,00004,POVOADO,SANTO ANTÔNIO II,-40.5380937065353,-14.800440205761,915.0244
9459,RURAL,,BARRA DO CHOÇA,2902906,BARRA DO CHOÇA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,3,00001,POVOADO,CAFEZAL,-40.6576002603924,-14.8933696702829,919.48365
9460,RURAL,,BARRA DO CHOÇA,2902906,BARRA DO CHOÇA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,4,00008,PROJETO DE ASSENTAMENTO,AGROVILA DO PA CANGUÇU,-40.6474988927345,-14.9570142961928,933.741436
9461,RURAL,,BARRA DO CHOÇA,2902906,BARRA DO CHOÇA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,4,00009,PROJETO DE ASSENTAMENTO,AGROVILA DO PA PÁTRIA LIVRE,-40.6566933268983,-14.8483030093965,888.886167
9462,RURAL,,BARRA DO CHOÇA,2902906,BARRA DO CHOÇA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,3,00005,POVOADO,BOA VISTA,-40.4925779432287,-14.7815371283295,974.562096
9463,URBANO,,BARRA NOVA,2902906,BARRA DO CHOÇA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,2,10,VILA,BARRA NOVA,-40.5524093681807,-14.9662116217777,947.715222
9464,RURAL,,BARRA NOVA,2902906,BARRA DO CHOÇA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,3,00006,POVOADO,CAVADAS,-40.5920932072758,-15.0004350820385,957.487715
9465,RURAL,,BARRA NOVA,2902906,BARRA DO CHOÇA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,3,00007,POVOADO,CAPÃO VERDE,-40.6326266624282,-15.0477174009855,865.346565
9466,URBANO,,BARRA DO MENDES,2903003,BARRA DO MENDES,IRECÊ,CENTRO NORTE BAIANO,BAHIA,1,05,CIDADE,BARRA DO MENDES,-42.0591284156826,-11.8088282812611,722.080571
9467,RURAL,,BARRA DO MENDES,2903003,BARRA DO MENDES,IRECÊ,CENTRO NORTE BAIANO,BAHIA,3,00001,POVOADO,QUEIMADO DO MENDES,-42.0573831523526,-11.7644223862183,776.298204
9468,RURAL,,BARRA DO MENDES,2903003,BARRA DO MENDES,IRECÊ,CENTRO NORTE BAIANO,BAHIA,3,00003,POVOADO,SÃO BENTO,-42.0904803937701,-11.8116111702769,719.19297
9469,RURAL,,BARRA DO MENDES,2903003,BARRA DO MENDES,IRECÊ,CENTRO NORTE BAIANO,BAHIA,3,00005,POVOADO,"OLHOS D'ÁGUA DE JOSÉ GERALDO",-42.0572603375386,-11.997368046906,818.453719
9470,RURAL,,BARRA DO MENDES,2903003,BARRA DO MENDES,IRECÊ,CENTRO NORTE BAIANO,BAHIA,3,00006,POVOADO,MILAGRES,-41.9977281877858,-12.0307665351715,753.942122
9471,URBANO,,ANTARI,2903003,BARRA DO MENDES,IRECÊ,CENTRO NORTE BAIANO,BAHIA,2,07,VILA,ANTARI,-42.02314504561,-12.1605928035023,1058.741697
9472,RURAL,,ANTARI,2903003,BARRA DO MENDES,IRECÊ,CENTRO NORTE BAIANO,BAHIA,3,00011,POVOADO,"OLHOS D'ÁGUA DE ANTÔNIO FRANCISCO",-42.0893522515772,-12.3068837316165,1055.537277
9473,RURAL,,ANTARI,2903003,BARRA DO MENDES,IRECÊ,CENTRO NORTE BAIANO,BAHIA,3,00007,POVOADO,CANARINHA,-42.019499508014,-12.213081836864,948.001064
9474,URBANO,,MINAS DO ESPÍRITO SANTO,2903003,BARRA DO MENDES,IRECÊ,CENTRO NORTE BAIANO,BAHIA,2,10,VILA,MINAS DO ESPÍRITO SANTO,-42.1368717837444,-12.0553018299299,1055.655074
9475,URBANO,,BARRA DO ROCHA,2903102,BARRA DO ROCHA,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,1,05,CIDADE,BARRA DO ROCHA,-39.601386089866,-14.210029248501,121.43988
9476,RURAL,,BARRA DO ROCHA,2903102,BARRA DO ROCHA,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,4,00001,PROJETO DE ASSENTAMENTO,AGROVILA DO PA COROA VERDE,-39.6178519745798,-14.1735456899999,147.221642
9477,URBANO,,BARREIRAS,2903201,BARREIRAS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,1,05,CIDADE,BARREIRAS,-45.0041684370285,-12.1449248883906,441.997802
9478,RURAL,,BARREIRAS,2903201,BARREIRAS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00002,POVOADO,TATU,-45.0005178866224,-12.2894008132435,501.609845
9479,RURAL,,BARREIRAS,2903201,BARREIRAS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00003,POVOADO,BARAÚNAS,-45.0261237306778,-12.2239516245488,486.25891
9480,RURAL,,BARREIRAS,2903201,BARREIRAS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00007,POVOADO,BARROCÃO DE CIMA,-45.0790174570514,-12.2490431291391,509.435075
9481,RURAL,,BARREIRAS,2903201,BARREIRAS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00008,POVOADO,BARROCÃO DE BAIXO,-45.0595233670521,-12.2241718395354,468.835871
9482,RURAL,,BARREIRAS,2903201,BARREIRAS,BARREIRAS,EXTREMO OESTE BAIANO,BAHIA,3,00004,POVOADO,MOCAMBO,-45.0370873935499,-12.2709382871179,479.429947
9483,URBANO,,BARRO ALTO,2903235,BARRO ALTO,IRECÊ,CENTRO NORTE BAIANO,BAHIA,1,05,CIDADE,BARRO ALTO,-41.9120960647526,-11.7610639229593,701.39266
9484,RURAL,,BARRO ALTO,2903235,BARRO ALTO,IRECÊ,CENTRO NORTE BAIANO,BAHIA,3,00003,POVOADO,QUEIMADA DO RUFINO,-41.9015351926134,-11.8232457175926,755.438574
9485,RURAL,,BARRO ALTO,2903235,BARRO ALTO,IRECÊ,CENTRO NORTE BAIANO,BAHIA,3,00001,POVOADO,BARREIRO,-41.9620940190495,-11.8069655393658,705.37605
9486,RURAL,,BARRO ALTO,2903235,BARRO ALTO,IRECÊ,CENTRO NORTE BAIANO,BAHIA,3,00002,POVOADO,PÉ DE LIMÃO,-41.8859812665103,-11.8742404227222,754.707507
